Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus
-33.001667,25.161389,30-10-1998,251.0,1570.0,0.08
-33.001667,25.161389,30-11-1978,146.6,3686.0,0.09
-33.001667,25.161389,30-11-1982,205.2,2048.0,
-33.001667,25.161389,30-11-1989,142.2,990.0,0.033
-33.001667,25.161389,30-11-1992,304.2,1265.0,0.093
-33.001667,25.161389,30-11-1995,132.4,611.0,0.173
-33.001667,25.161389,31-01-1980,221.8,3612.0,0.128
-33.001667,25.161389,31-01-1984,190.4,2688.0,0.03
-33.001667,25.161389,31-01-1985,178.8,1764.0,0.133
-33.001667,25.161389,31-01-1991,,1946.0,
-33.001667,25.161389,31-03-1988,488.2,2351.0,6.2
-33.001667,25.161389,31-05-1983,199.8,2798.0,0.048
-33.001667,25.161389,31-05-1984,205.7,2918.0,0.073
-33.001667,25.161389,31-05-1985,240.6,2080.0,0.058
-33.001667,25.161389,31-05-1990,284.7,1620.0,0.04
-33.001667,25.161389,31-05-1993,351.5,1281.0,0.084
-33.001667,25.161389,31-07-1980,248.0,2912.0,0.105
-33.001667,25.161389,31-07-1986,184.2,2272.0,0.013
-33.001667,25.161389,31-08-1978,154.7,3360.0,0.014
-33.001667,25.161389,31-08-1989,296.6,1710.0,0.057
-33.001667,25.161389,31-10-1985,212.9,1920.0,0.011
-33.001667,25.161389,31-10-1991,,302.0,
-33.001667,25.161389,31-10-1996,287.0,1470.0,0.112
-33.001667,25.161389,31-12-1987,141.2,2740.0,0.023
-32.99163889,27.64002778,01-01-2001,79.581,435.0,0.065
-32.99163889,27.64002778,01-02-1995,80.0,430.0,0.022
-32.99163889,27.64002778,01-07-1998,111.0,534.0,0.034
-32.99163889,27.64002778,01-08-2006,89.837,495.0,0.018
-32.99163889,27.64002778,01-09-2011,86.526,524.0,0.01
-32.99163889,27.64002778,01-10-1996,144.6,779.0,0.023
-32.99163889,27.64002778,01-12-2003,,1065.0,0.2
-32.99163889,27.64002778,02-02-2010,,750.0,0.13
-32.99163889,27.64002778,02-03-1995,63.3,359.0,0.061
-32.99163889,27.64002778,02-03-1999,88.1,415.0,0.042
-32.99163889,27.64002778,02-05-1995,88.7,453.0,0.02
-32.99163889,27.64002778,02-06-1998,89.1,406.0,0.035
-32.99163889,27.64002778,02-06-2003,,734.0,0.01
-32.99163889,27.64002778,02-06-2011,63.827,335.3,0.01
-32.99163889,27.64002778,02-06-2016,135.8,677.0,0.026
-32.99163889,27.64002778,02-07-2009,,820.0,0.1
-32.99163889,27.64002778,02-07-2015,74.266,403.0,0.072
-32.99163889,27.64002778,02-08-1995,113.5,709.0,0.023
-32.99163889,27.64002778,02-10-2007,115.217,647.0,0.106
-32.99163889,27.64002778,02-10-2008,119.235,669.0,1.882
-32.99163889,27.64002778,02-10-2014,79.797,429.0,0.02
-32.99163889,27.64002778,03-03-2009,,620.0,0.193
-32.99163889,27.64002778,03-04-1995,85.8,428.0,0.037
-32.99163889,27.64002778,03-05-2011,,360.0,0.1
-32.99163889,27.64002778,03-06-1996,103.4,478.0,0.013
-32.99163889,27.64002778,03-06-1998,80.9,395.0,0.1
-32.99163889,27.64002778,03-06-2010,,720.0,0.1
-32.99163889,27.64002778,03-07-1996,112.3,580.0,0.015
-32.99163889,27.64002778,03-09-2002,88.261,561.0,0.15
-32.99163889,27.64002778,03-10-1994,121.8,699.0,0.006
-32.99163889,27.64002778,03-12-1996,81.7,421.0,0.006
-32.99163889,27.64002778,03-12-2019,,396.0,0.1
-32.99163889,27.64002778,04-01-1995,88.0,432.0,0.019
-32.99163889,27.64002778,04-02-1996,89.4,382.0,0.083
-32.99163889,27.64002778,04-02-2009,,700.0,0.1
-32.99163889,27.64002778,04-02-2010,222.286,755.0,0.152
-32.99163889,27.64002778,04-03-2010,142.761,638.0,0.011
-32.99163889,27.64002778,04-03-2014,75.347,412.0,0.033
-32.99163889,27.64002778,04-05-2010,,650.0,0.1
-32.99163889,27.64002778,04-05-2021,,704.0,0.26
-32.99163889,27.64002778,04-06-2002,83.815,733.0,0.011
-32.99163889,27.64002778,04-06-2003,130.541,755.0,0.026
-32.99163889,27.64002778,04-06-2009,,790.0,0.1
-32.99163889,27.64002778,04-06-2015,55.95,325.0,0.058
-32.99163889,27.64002778,04-07-1995,107.5,612.0,0.038
-32.99163889,27.64002778,04-07-2001,114.799,752.0,0.051
-32.99163889,27.64002778,04-07-2006,74.06,430.0,0.05
-32.99163889,27.64002778,04-08-2004,129.471,870.0,0.023
-32.99163889,27.64002778,04-08-2011,61.61,429.0,
-32.99163889,27.64002778,04-09-1996,142.4,746.0,0.047
-32.99163889,27.64002778,04-09-2007,105.313,543.0,0.13
-32.99163889,27.64002778,04-09-2008,101.739,574.0,0.126
-32.99163889,27.64002778,04-09-2014,92.152,601.0,0.038
-32.99163889,27.64002778,04-10-1994,118.0,751.0,0.013
-32.99163889,27.64002778,04-10-1995,124.9,852.0,0.047
-32.99163889,27.64002778,04-10-2005,106.073,665.0,0.013
-32.99163889,27.64002778,04-11-1996,110.5,779.0,0.009
-32.99163889,27.64002778,05-01-1998,116.3,614.0,0.012
-32.99163889,27.64002778,05-02-2008,,530.0,0.1
-32.99163889,27.64002778,05-03-2002,84.667,435.0,0.018
-32.99163889,27.64002778,05-04-2012,79.867,378.0,0.01
-32.99163889,27.64002778,05-05-2014,75.8,361.0,0.02
-32.99163889,27.64002778,05-06-1995,105.3,582.0,0.01
-32.99163889,27.64002778,05-08-1996,130.1,665.0,0.107
-32.99163889,27.64002778,05-08-1997,79.8,537.0,0.074
-32.99163889,27.64002778,05-08-1998,102.9,641.0,0.011
-32.99163889,27.64002778,05-12-2013,95.357,471.31,0.041
-32.99163889,27.64002778,05-12-2014,109.718,559.0,0.046
-32.99163889,27.64002778,06-02-2007,,440.0,0.1
-32.99163889,27.64002778,06-03-1996,65.1,273.0,0.033
-32.99163889,27.64002778,06-05-2002,97.743,504.0,0.03
-32.99163889,27.64002778,06-05-2011,89.771,367.0,0.021
-32.99163889,27.64002778,06-05-2016,160.4,721.0,0.145
-32.99163889,27.64002778,06-06-2001,89.37,482.0,0.651
-32.99163889,27.64002778,06-06-2017,,710.0,0.189
-32.99163889,27.64002778,06-07-2000,101.122,301.0,0.026
-32.99163889,27.64002778,06-08-2009,135.927,775.0,0.012
-32.99163889,27.64002778,06-09-2005,96.605,664.0,0.024
-32.99163889,27.64002778,06-10-1999,123.059,727.0,0.026
-32.99163889,27.64002778,06-11-2006,,616.0,0.04
-32.99163889,27.64002778,06-12-1995,107.5,592.0,0.025
-32.99163889,27.64002778,06-12-2006,,430.0,0.1
-32.99163889,27.64002778,06-12-2012,87.168,405.0,0.063
-32.99163889,27.64002778,07-01-2003,114.424,637.0,0.013
-32.99163889,27.64002778,07-02-1995,67.9,361.0,0.035
-32.99163889,27.64002778,07-02-2002,87.734,417.0,0.031
-32.99163889,27.64002778,07-02-2013,82.21,361.8,0.052
-32.99163889,27.64002778,07-02-2014,87.797,383.0,0.02
-32.99163889,27.64002778,07-03-2007,,350.0,0.11
-32.99163889,27.64002778,07-03-2013,90.314,423.0,0.013
-32.99163889,27.64002778,07-04-2010,157.188,686.0,0.012
-32.99163889,27.64002778,07-04-2011,,362.0,0.01
-32.99163889,27.64002778,07-04-2014,89.818,448.0,0.032
-32.99163889,27.64002778,07-05-1998,88.0,389.0,0.057
-32.99163889,27.64002778,07-05-2009,152.918,754.0,0.02
-32.99163889,27.64002778,07-05-2015,69.618,382.0,0.02
-32.99163889,27.64002778,07-06-2006,69.855,357.0,0.105
-32.99163889,27.64002778,07-10-1998,123.5,692.0,0.007
-32.99163889,27.64002778,07-12-1998,94.3,482.0,0.027
-32.99163889,27.64002778,07-12-2010,165.494,506.0,0.045
-32.99163889,27.64002778,08-01-2007,,380.0,0.1
-32.99163889,27.64002778,08-01-2008,,760.0,0.1
-32.99163889,27.64002778,08-02-2005,72.255,351.0,0.095
-32.99163889,27.64002778,08-02-2022,,420.0,0.1
-32.99163889,27.64002778,08-03-2011,57.89,251.4,0.012
-32.99163889,27.64002778,08-04-1998,70.5,270.0,0.037
-32.99163889,27.64002778,08-04-2003,107.409,616.0,0.03
-32.99163889,27.64002778,08-04-2004,143.87,715.0,0.033
-32.99163889,27.64002778,08-05-1995,93.9,527.0,0.018
-32.99163889,27.64002778,08-06-1994,113.9,614.0,0.033
-32.99163889,27.64002778,08-07-2021,,717.0,0.46
-32.99163889,27.64002778,08-08-1994,94.1,644.0,0.019
-32.99163889,27.64002778,08-08-2002,102.72,616.0,0.037
-32.99163889,27.64002778,08-10-1996,150.1,802.0,0.029
-32.99163889,27.64002778,08-12-2004,,458.0,0.01
-32.99163889,27.64002778,09-01-1996,98.9,499.0,0.043
-32.99163889,27.64002778,09-01-2008,119.236,696.0,0.037
-32.99163889,27.64002778,09-02-1999,86.7,417.0,0.068
-32.99163889,27.64002778,09-02-2012,59.676,242.0,0.046
-32.99163889,27.64002778,09-03-2018,71.0,390.0,0.042
-32.99163889,27.64002778,09-05-2006,78.772,397.0,0.178
-32.99163889,27.64002778,09-08-1994,91.3,659.0,0.029
-32.99163889,27.64002778,09-08-2005,97.924,589.0,0.02
-32.99163889,27.64002778,09-11-1998,133.8,756.0,0.018
-32.99163889,27.64002778,09-11-2011,,600.0,0.357
-32.99163889,27.64002778,09-12-2008,,660.0,0.1
-32.99163889,27.64002778,10-01-2013,83.309,396.0,0.103
-32.99163889,27.64002778,10-02-1999,85.6,419.0,0.069
-32.99163889,27.64002778,10-02-2011,64.884,270.6,0.01
-32.99163889,27.64002778,10-03-2008,,450.0,0.1
-32.99163889,27.64002778,10-04-2015,68.592,344.7,0.09
-32.99163889,27.64002778,10-05-2000,114.129,626.0,0.052
-32.99163889,27.64002778,10-05-2001,86.925,431.0,0.102
-32.99163889,27.64002778,10-05-2012,117.206,515.0,0.01
-32.99163889,27.64002778,10-07-1996,114.5,589.0,0.009
-32.99163889,27.64002778,10-07-2007,115.309,710.0,0.1
-32.99163889,27.64002778,10-07-2014,88.94,479.0,0.02
-32.99163889,27.64002778,10-09-1996,151.2,801.0,0.049
-32.99163889,27.64002778,10-10-1994,121.3,766.0,0.035
-32.99163889,27.64002778,11-01-1999,94.8,495.0,0.048
-32.99163889,27.64002778,11-01-2005,85.176,412.0,0.06
-32.99163889,27.64002778,11-01-2012,,670.0,1.39
-32.99163889,27.64002778,11-01-2018,88.7,477.0,0.02
-32.99163889,27.64002778,11-02-1998,111.1,558.0,0.022
-32.99163889,27.64002778,11-03-1998,54.3,241.0,0.03
-32.99163889,27.64002778,11-03-1999,81.2,401.0,0.037
-32.99163889,27.64002778,11-04-1995,82.5,398.0,0.037
-32.99163889,27.64002778,11-04-2001,83.226,426.0,0.102
-32.99163889,27.64002778,11-04-2006,92.66,535.0,0.051
-32.99163889,27.64002778,11-04-2007,66.999,408.0,0.162
-32.99163889,27.64002778,11-05-1995,90.7,460.0,0.031
-32.99163889,27.64002778,11-05-2004,140.526,810.0,0.023
-32.99163889,27.64002778,11-06-1996,99.0,528.0,0.013
-32.99163889,27.64002778,11-06-2009,140.708,791.0,0.012
-32.99163889,27.64002778,11-07-1995,110.7,734.0,0.012
-32.99163889,27.64002778,11-11-2010,,448.0,0.024
-32.99163889,27.64002778,11-12-2007,108.997,790.0,0.019
-32.99163889,27.64002778,11-12-2009,104.041,615.0,0.012
-32.99163889,27.64002778,12-01-1999,78.9,412.0,0.087
-32.99163889,27.64002778,12-02-1996,82.0,415.0,0.03
-32.99163889,27.64002778,12-03-2018,,440.0,0.3
-32.99163889,27.64002778,12-06-2008,,578.0,0.045
-32.99163889,27.64002778,12-07-2005,88.382,545.0,0.014
-32.99163889,27.64002778,12-07-2017,,600.0,0.339
-32.99163889,27.64002778,12-08-2010,131.158,541.0,0.15
-32.99163889,27.64002778,12-09-2017,,590.0,0.1
-32.99163889,27.64002778,13-02-1995,74.5,400.0,0.033
-32.99163889,27.64002778,13-02-2001,94.962,460.0,0.061
-32.99163889,27.64002778,13-02-2007,88.955,436.0,0.046
-32.99163889,27.64002778,13-02-2015,113.668,538.0,0.026
-32.99163889,27.64002778,13-03-2007,79.488,373.0,0.116
-32.99163889,27.64002778,13-05-1997,80.1,440.0,0.115
-32.99163889,27.64002778,13-05-2003,117.753,814.0,0.046
-32.99163889,27.64002778,13-05-2008,109.317,502.0,0.021
-32.99163889,27.64002778,13-06-1995,109.9,628.0,0.018
-32.99163889,27.64002778,13-06-2011,,210.0,0.1
-32.99163889,27.64002778,13-08-2007,,750.0,0.13
-32.99163889,27.64002778,13-09-2011,,580.0,0.1
-32.99163889,27.64002778,13-09-2021,99.098,431.82,0.046
-32.99163889,27.64002778,13-10-2004,,762.0,0.12
-32.99163889,27.64002778,13-10-2011,,650.0,0.1
-32.99163889,27.64002778,13-11-1995,115.2,669.0,0.045
-32.99163889,27.64002778,14-01-2011,80.7,330.5,0.012
-32.99163889,27.64002778,14-02-2006,83.994,442.0,0.034
-32.99163889,27.64002778,14-03-1995,73.7,390.0,0.029
-32.99163889,27.64002778,14-03-2006,81.275,401.0,0.026
-32.99163889,27.64002778,14-06-2005,83.636,467.0,0.029
-32.99163889,27.64002778,14-06-2007,,540.0,0.18
-32.99163889,27.64002778,14-07-2011,,550.0,
-32.99163889,27.64002778,14-10-2010,104.531,466.0,0.056
-32.99163889,27.64002778,14-11-2013,108.536,595.0,0.01
-32.99163889,27.64002778,14-12-2010,,410.0,0.3
-32.99163889,27.64002778,15-01-2002,91.355,413.0,0.019
-32.99163889,27.64002778,15-02-2011,,260.0,0.251
-32.99163889,27.64002778,15-03-1995,80.2,372.0,0.057
-32.99163889,27.64002778,15-03-2001,115.523,616.0,1.747
-32.99163889,27.64002778,15-03-2004,150.342,721.0,0.037
-32.99163889,27.64002778,15-03-2005,,323.0,0.05
-32.99163889,27.64002778,15-04-1996,72.6,315.0,0.017
-32.99163889,27.64002778,15-05-1995,93.8,487.0,0.029
-32.99163889,27.64002778,15-05-1996,86.0,444.0,0.041
-32.99163889,27.64002778,15-05-2007,89.039,496.0,0.035
-32.99163889,27.64002778,15-07-1996,113.8,609.0,0.019
-32.99163889,27.64002778,15-08-2017,,700.0,0.653
-32.99163889,27.64002778,15-09-2003,,727.0,0.02
-32.99163889,27.64002778,15-10-2002,90.567,594.0,0.031
-32.99163889,27.64002778,15-10-2009,131.448,815.0,0.068
-32.99163889,27.64002778,15-10-2015,121.784,655.0,0.194
-32.99163889,27.64002778,15-11-2012,76.122,393.0,0.03
-32.99163889,27.64002778,15-12-1994,124.7,718.0,0.032
-32.99163889,27.64002778,15-12-2017,98.4,461.0,0.083
-32.99163889,27.64002778,16-01-2007,82.628,391.0,0.055
-32.99163889,27.64002778,16-01-2013,,400.0,0.209
-32.99163889,27.64002778,16-01-2014,71.591,305.35,0.03
-32.99163889,27.64002778,16-01-2015,121.28,582.0,0.02
-32.99163889,27.64002778,16-02-2017,142.9,781.0,0.02
-32.99163889,27.64002778,16-03-2017,131.4,702.0,0.05
-32.99163889,27.64002778,16-04-2008,,520.0,0.1
-32.99163889,27.64002778,16-06-1999,86.5,508.0,0.024
-32.99163889,27.64002778,16-08-1994,97.6,621.0,0.045
-32.99163889,27.64002778,16-08-1995,124.9,801.0,0.017
-32.99163889,27.64002778,16-08-2007,147.591,682.0,0.054
-32.99163889,27.64002778,16-08-2010,,590.0,0.128
-32.99163889,27.64002778,16-11-2017,82.1,432.0,0.02
-32.99163889,27.64002778,16-11-2021,94.54,478.0,0.1
-32.99163889,27.64002778,16-12-1998,80.3,414.0,0.048
-32.99163889,27.64002778,16-12-2015,132.733,643.0,0.041
-32.99163889,27.64002778,17-01-2006,87.142,462.0,0.05
-32.99163889,27.64002778,17-02-2004,153.332,707.0,0.023
-32.99163889,27.64002778,17-04-1996,74.1,368.0,0.027
-32.99163889,27.64002778,17-05-2005,81.016,454.0,0.028
-32.99163889,27.64002778,17-05-2018,97.6,561.0,0.066
-32.99163889,27.64002778,17-07-1995,112.4,737.0,0.009
-32.99163889,27.64002778,17-07-2008,,579.0,0.072
-32.99163889,27.64002778,17-09-1996,141.9,790.0,0.027
-32.99163889,27.64002778,17-09-1997,102.2,670.0,0.019
-32.99163889,27.64002778,17-11-1998,141.2,758.0,0.009
-32.99163889,27.64002778,17-11-2011,93.145,544.0,0.01
-32.99163889,27.64002778,18-04-1995,92.7,412.0,0.021
-32.99163889,27.64002778,18-04-2005,58.795,341.0,0.061
-32.99163889,27.64002778,18-10-1995,130.1,758.0,0.018
-32.99163889,27.64002778,18-10-2012,73.359,410.0,0.073
-32.99163889,27.64002778,18-11-2015,120.351,629.0,0.02
-32.99163889,27.64002778,19-02-1998,103.2,562.0,0.013
-32.99163889,27.64002778,19-02-2009,148.126,609.0,0.036
-32.99163889,27.64002778,19-02-2013,,400.0,0.1
-32.99163889,27.64002778,19-03-1996,66.0,281.0,0.025
-32.99163889,27.64002778,19-04-1999,97.774,396.0,0.077
-32.99163889,27.64002778,19-05-1998,93.7,441.0,0.16
-32.99163889,27.64002778,19-05-2022,103.248,486.41,0.089
-32.99163889,27.64002778,19-06-1997,36.3,268.0,0.026
-32.99163889,27.64002778,19-08-1996,136.1,667.0,0.063
-32.99163889,27.64002778,19-08-2003,136.496,891.0,0.011
-32.99163889,27.64002778,19-08-2008,122.4,683.0,0.077
-32.99163889,27.64002778,19-09-1994,112.5,722.0,0.027
-32.99163889,27.64002778,19-09-2013,114.691,705.0,0.01
-32.99163889,27.64002778,19-10-2017,98.1,513.0,0.02
-32.99163889,27.64002778,19-10-2020,,592.0,0.21
-32.99163889,27.64002778,19-11-1996,72.3,545.0,0.033
-32.99163889,27.64002778,19-12-2006,92.009,439.0,0.122
-32.99163889,27.64002778,20-01-2004,153.378,724.0,0.057
-32.99163889,27.64002778,20-03-2009,135.72,646.0,0.024
-32.99163889,27.64002778,20-05-2004,,830.0,0.01
-32.99163889,27.64002778,20-06-1995,108.4,724.0,0.014
-32.99163889,27.64002778,20-06-1996,105.0,567.0,0.014
-32.99163889,27.64002778,20-07-2004,,788.0,0.01
-32.99163889,27.64002778,20-09-1995,127.9,857.0,0.013
-32.99163889,27.64002778,20-09-2012,127.52,641.0,0.055
-32.99163889,27.64002778,20-09-2017,102.8,527.0,0.043
-32.99163889,27.64002778,20-09-2021,,316.0,0.24
-32.99163889,27.64002778,20-10-1998,116.3,669.0,0.018
-32.99163889,27.64002778,20-10-2003,128.07,1057.0,0.023
-32.99163889,27.64002778,20-10-2009,,820.0,0.1
-32.99163889,27.64002778,20-11-2012,,470.0,0.192
-32.99163889,27.64002778,20-12-2000,85.719,462.0,0.098
-32.99163889,27.64002778,20-12-2001,89.241,486.0,0.054
-32.99163889,27.64002778,20-12-2005,91.495,493.0,0.031
-32.99163889,27.64002778,21-01-2010,147.221,736.0,0.012
-32.99163889,27.64002778,21-04-2017,115.2,715.0,0.42
-32.99163889,27.64002778,21-05-1997,86.4,485.0,0.033
-32.99163889,27.64002778,21-06-1995,110.4,729.0,0.009
-32.99163889,27.64002778,21-07-2010,,640.0,0.1
-32.99163889,27.64002778,21-08-1995,127.9,773.0,0.015
-32.99163889,27.64002778,21-08-1996,133.4,701.0,0.039
-32.99163889,27.64002778,21-08-2012,,820.0,0.885
-32.99163889,27.64002778,21-09-1998,105.7,531.0,0.022
-32.99163889,27.64002778,21-09-1999,120.819,664.0,0.009
-32.99163889,27.64002778,21-09-2004,,1212.0,0.02
-32.99163889,27.64002778,21-10-1996,150.0,787.0,0.023
-32.99163889,27.64002778,21-10-2011,93.61,684.0,0.01
-32.99163889,27.64002778,21-10-2019,,390.0,0.1
-32.99163889,27.64002778,21-11-2006,86.842,445.0,0.07
-32.99163889,27.64002778,21-12-2004,97.236,535.0,0.075
-32.99163889,27.64002778,22-01-1997,98.0,564.0,0.02
-32.99163889,27.64002778,22-01-2009,136.126,679.0,0.08
-32.99163889,27.64002778,22-02-1995,86.9,484.0,0.031
-32.99163889,27.64002778,22-02-2021,,509.0,0.1
-32.99163889,27.64002778,22-03-2000,65.648,297.0,0.034
-32.99163889,27.64002778,22-05-1995,104.7,495.0,0.018
-32.99163889,27.64002778,22-05-2017,117.0,674.0,0.24
-32.99163889,27.64002778,22-06-2017,147.2,690.0,0.02
-32.99163889,27.64002778,22-07-1996,115.0,630.0,0.021
-32.99163889,27.64002778,22-07-2010,136.02,566.0,0.063
-32.99163889,27.64002778,22-07-2014,94.202,496.0,0.02
-32.99163889,27.64002778,22-08-2011,,530.0,0.1
-32.99163889,27.64002778,22-08-2013,100.949,588.0,0.01
-32.99163889,27.64002778,22-09-2009,,890.0,0.1
-32.99163889,27.64002778,22-10-2003,,1218.0,0.01
-32.99163889,27.64002778,22-11-2001,110.423,582.0,0.165
-32.99163889,27.64002778,22-12-1999,155.395,880.0,0.019
-32.99163889,27.64002778,23-03-2005,70.595,362.0,0.052
-32.99163889,27.64002778,23-04-2002,85.212,454.0,0.112
-32.99163889,27.64002778,23-04-2007,,430.0,0.26
-32.99163889,27.64002778,23-06-1999,87.3,506.0,0.034
-32.99163889,27.64002778,23-07-2003,136.748,945.0,0.023
-32.99163889,27.64002778,23-08-2004,,866.0,0.11
-32.99163889,27.64002778,23-08-2012,,601.0,0.024
-32.99163889,27.64002778,23-08-2016,138.3,723.0,0.024
-32.99163889,27.64002778,23-09-2003,124.811,796.0,0.023
-32.99163889,27.64002778,23-10-2008,116.013,698.0,0.012
-32.99163889,27.64002778,23-11-1994,120.6,722.0,0.036
-32.99163889,27.64002778,23-11-2004,123.041,858.0,0.023
-32.99163889,27.64002778,24-01-1995,82.0,433.0,0.035
-32.99163889,27.64002778,24-01-1996,72.3,325.0,0.04
-32.99163889,27.64002778,24-01-2012,101.141,408.0,0.01
-32.99163889,27.64002778,24-02-2004,,776.0,0.01
-32.99163889,27.64002778,24-04-2008,99.838,534.0,0.08
-32.99163889,27.64002778,24-05-1999,92.6,432.0,0.046
-32.99163889,27.64002778,24-06-2008,,550.0,0.1
-32.99163889,27.64002778,24-06-2010,,596.0,
-32.99163889,27.64002778,24-07-1995,114.1,718.0,0.044
-32.99163889,27.64002778,24-07-2002,86.763,509.0,0.186
-32.99163889,27.64002778,24-08-1998,128.4,610.0,0.103
-32.99163889,27.64002778,24-08-2017,124.6,573.0,0.032
-32.99163889,27.64002778,24-10-2006,77.91,394.0,0.029
-32.99163889,27.64002778,24-11-2009,,670.0,0.1
-32.99163889,27.64002778,24-11-2010,,160.0,0.1
-32.99163889,27.64002778,24-11-2011,87.614,584.0,0.047
-32.99163889,27.64002778,25-01-2000,83.631,442.0,0.066
-32.99163889,27.64002778,25-01-2005,,327.0,0.05
-32.99163889,27.64002778,25-02-2003,121.794,700.0,0.02
-32.99163889,27.64002778,25-02-2016,148.5,800.0,0.301
-32.99163889,27.64002778,25-04-1995,89.5,440.0,0.017
-32.99163889,27.64002778,25-04-2006,,388.0,0.1
-32.99163889,27.64002778,25-07-2013,71.091,388.0,0.06
-32.99163889,27.64002778,25-08-2009,,830.0,0.1
-32.99163889,27.64002778,25-09-2009,148.746,898.0,0.012
-32.99163889,27.64002778,25-10-2000,132.788,713.0,0.026
-32.99163889,27.64002778,25-10-2001,110.723,607.0,0.086
-32.99163889,27.64002778,26-06-2002,113.861,732.0,0.071
-32.99163889,27.64002778,26-07-1994,113.0,837.0,0.017
-32.99163889,27.64002778,26-07-2012,85.38,566.0,0.023
-32.99163889,27.64002778,26-08-1999,102.5,571.0,0.014
-32.99163889,27.64002778,26-09-1994,116.1,742.0,0.01
-32.99163889,27.64002778,26-09-2001,111.859,681.0,0.018
-32.99163889,27.64002778,26-09-2016,148.2,811.0,0.02
-32.99163889,27.64002778,26-10-2004,102.487,651.0,0.023
-32.99163889,27.64002778,26-10-2016,148.1,827.0,0.065
-32.99163889,27.64002778,26-11-2002,111.899,732.0,0.047
-32.99163889,27.64002778,27-02-2006,,426.0,0.05
-32.99163889,27.64002778,27-04-1999,85.858,410.0,0.078
-32.99163889,27.64002778,27-05-2010,,645.0,
-32.99163889,27.64002778,27-05-2014,78.326,391.0,0.02
-32.99163889,27.64002778,27-06-1995,109.1,684.0,0.03
-32.99163889,27.64002778,27-06-2013,99.89,637.0,0.037
-32.99163889,27.64002778,27-07-1999,56.8,406.0,0.039
-32.99163889,27.64002778,27-07-2005,,481.0,0.07
-32.99163889,27.64002778,27-07-2017,129.5,622.0,0.025
-32.99163889,27.64002778,27-08-2008,,620.0,0.1
-32.99163889,27.64002778,27-08-2009,139.039,804.0,0.012
-32.99163889,27.64002778,27-08-2015,83.407,447.0,0.02
-32.99163889,27.64002778,27-09-2007,,730.0,0.14
-32.99163889,27.64002778,27-11-2007,117.021,665.0,0.076
-32.99163889,27.64002778,27-11-2008,109.475,602.0,0.45
-32.99163889,27.64002778,28-02-1996,55.8,273.0,0.03
-32.99163889,27.64002778,28-02-2008,66.422,245.0,0.379
-32.99163889,27.64002778,28-03-2002,104.754,525.0,0.027
-32.99163889,27.64002778,28-03-2008,98.588,467.0,0.035
-32.99163889,27.64002778,28-04-2005,,263.0,0.06
-32.99163889,27.64002778,28-04-2009,,790.0,0.1
-32.99163889,27.64002778,28-08-1996,138.7,702.0,0.053
-32.99163889,27.64002778,28-09-2004,110.107,615.0,0.078
-32.99163889,27.64002778,28-09-2015,94.092,534.0,0.02
-32.99163889,27.64002778,28-10-1996,81.0,329.0,0.028
-32.99163889,27.64002778,28-10-2008,,740.0,0.1
-32.99163889,27.64002778,28-11-2005,,455.0,0.01
-32.99163889,27.64002778,28-11-2016,138.3,710.0,0.02
-32.99163889,27.64002778,29-01-1996,72.1,304.0,0.043
-32.99163889,27.64002778,29-03-2006,,600.0,0.02
-32.99163889,27.64002778,29-04-2003,,685.0,0.01
-32.99163889,27.64002778,29-04-2019,,470.0,0.1
-32.99163889,27.64002778,29-06-2004,,756.0,0.01
-32.99163889,27.64002778,29-06-2006,,363.0,0.01
-32.99163889,27.64002778,29-07-1994,115.8,767.0,0.063
-32.99163889,27.64002778,29-07-1998,103.6,740.0,0.005
-32.99163889,27.64002778,29-07-1999,79.654,429.0,0.045
-32.99163889,27.64002778,29-07-2009,,770.0,0.1
-32.99163889,27.64002778,29-07-2016,110.1,569.0,0.025
-32.99163889,27.64002778,29-08-2006,75.17,399.0,0.121
-32.99163889,27.64002778,29-09-2005,,529.0,0.03
-32.99163889,27.64002778,29-11-1994,114.5,789.0,0.02
-32.99163889,27.64002778,29-11-2005,88.618,464.0,0.021
-32.99163889,27.64002778,29-11-2007,,750.0,0.1
-32.99163889,27.64002778,30-01-2003,113.49,668.0,0.011
-32.99163889,27.64002778,30-04-2010,,678.0,
-32.99163889,27.64002778,30-05-2006,,375.0,0.07
-32.99163889,27.64002778,30-05-2013,67.578,404.0,0.028
-32.99163889,27.64002778,30-06-2003,122.102,907.0,0.012
-32.99163889,27.64002778,30-06-2005,,440.0,0.03
-32.99163889,27.64002778,30-06-2011,65.958,429.0,0.01
-32.99163889,27.64002778,30-06-2016,127.4,734.0,0.223
-32.99163889,27.64002778,30-07-1996,121.0,661.0,0.084
-32.99163889,27.64002778,30-07-2015,89.44,437.0,0.02
-32.99163889,27.64002778,30-08-2000,138.859,724.0,0.02
-32.99163889,27.64002778,30-08-2001,100.025,659.0,0.037
-32.99163889,27.64002778,30-10-2007,109.996,728.0,0.029
-32.99163889,27.64002778,30-10-2014,99.965,523.0,0.02
-32.99163889,27.64002778,30-11-1997,120.0,756.0,0.011
-32.99163889,27.64002778,31-01-1995,77.2,478.0,0.011
-32.99163889,27.64002778,31-01-2012,,460.0,0.1
-32.99163889,27.64002778,31-03-2016,137.6,656.0,0.026
-32.99163889,27.64002778,31-05-1995,101.5,560.0,0.035
