GEMS Station Number;Sample Date;Sample Time;Depth;Parameter Code;Analysis Method Code;Value Flags;Value;Unit;Data Quality;Status
ZAF00221;2006-08-29;11:05;0.0;EC;0;;399.0;µS/cm;Fair;
ZAF00221;2006-08-29;11:05;0.0;DRP;0;;0.121;mg/l;Fair;
ZAF00221;2006-07-04;10:10;0.0;Alk-Tot;0;;74.06;mg/l;Fair;
ZAF00221;2006-07-04;10:10;0.0;EC;0;;430.0;µS/cm;Fair;
ZAF00221;2006-07-04;10:10;0.0;DRP;0;;0.05;mg/l;Fair;
ZAF00221;2006-06-07;12:30;0.0;Alk-Tot;0;;69.855;mg/l;Fair;
ZAF00221;2006-06-07;12:30;0.0;EC;0;;357.0;µS/cm;Fair;
ZAF00221;2006-06-07;12:30;0.0;DRP;0;;0.105;mg/l;Fair;
ZAF00221;2006-05-09;09:55;0.0;Alk-Tot;0;;78.772;mg/l;Fair;
ZAF00221;2006-05-09;09:55;0.0;EC;0;;397.0;µS/cm;Fair;
ZAF00221;2006-05-09;09:55;0.0;DRP;0;;0.178;mg/l;Fair;
ZAF00221;2006-04-11;11:05;0.0;Alk-Tot;0;;92.66;mg/l;Fair;
ZAF00221;2006-04-11;11:05;0.0;EC;0;;535.0;µS/cm;Fair;
ZAF00221;2006-04-11;11:05;0.0;DRP;0;;0.051;mg/l;Fair;
ZAF00221;2006-03-14;10:00;0.0;Alk-Tot;0;;81.275;mg/l;Fair;
ZAF00221;2006-03-14;10:00;0.0;EC;0;;401.0;µS/cm;Fair;
ZAF00221;2006-03-14;10:00;0.0;DRP;0;;0.026;mg/l;Fair;
ZAF00221;2006-02-14;06:50;0.0;Alk-Tot;0;;83.994;mg/l;Fair;
ZAF00221;2006-02-14;06:50;0.0;EC;0;;442.0;µS/cm;Fair;
ZAF00221;2006-02-14;06:50;0.0;DRP;0;;0.034;mg/l;Fair;
ZAF00221;2005-12-20;08:30;0.0;Alk-Tot;0;;91.495;mg/l;Fair;
ZAF00221;2005-12-20;08:30;0.0;EC;0;;493.0;µS/cm;Fair;
ZAF00221;2005-12-20;08:30;0.0;DRP;0;;0.031;mg/l;Fair;
ZAF00221;2005-11-28;10:00;0.0;EC;0;;455.0;µS/cm;Fair;
ZAF00221;2005-11-28;10:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00221;2005-09-29;09:47;0.0;EC;0;;529.0;µS/cm;Fair;
ZAF00221;2005-09-29;09:47;0.0;DRP;0;;0.03;mg/l;Fair;
ZAF00221;2005-08-31;11:00;0.0;EC;0;;425.0;µS/cm;Fair;
ZAF00221;2005-08-31;11:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00221;2005-07-27;10:25;0.0;EC;0;;481.0;µS/cm;Fair;
ZAF00221;2005-07-27;10:25;0.0;DRP;0;;0.07;mg/l;Fair;
ZAF00221;2005-06-30;10:25;0.0;EC;0;;440.0;µS/cm;Fair;
ZAF00221;2005-06-30;10:25;0.0;DRP;0;;0.03;mg/l;Fair;
ZAF00221;2005-05-31;09:55;0.0;EC;0;;413.0;µS/cm;Fair;
ZAF00221;2005-05-31;09:55;0.0;DRP;0;;0.05;mg/l;Fair;
ZAF00221;2005-04-28;10:50;0.0;EC;0;;263.0;µS/cm;Fair;
ZAF00221;2005-04-28;10:50;0.0;DRP;0;;0.06;mg/l;Fair;
ZAF00221;2005-03-23;10:09;0.0;Alk-Tot;0;;70.595;mg/l;Fair;
ZAF00221;2005-03-23;10:09;0.0;EC;0;;362.0;µS/cm;Fair;
ZAF00221;2005-03-23;10:09;0.0;DRP;0;;0.052;mg/l;Fair;
ZAF00221;2005-02-08;10:30;0.0;Alk-Tot;0;;72.255;mg/l;Fair;
ZAF00221;2005-02-08;10:30;0.0;EC;0;;351.0;µS/cm;Fair;
ZAF00221;2005-02-08;10:30;0.0;DRP;0;;0.095;mg/l;Fair;
ZAF00221;2005-01-11;17:00;0.0;Alk-Tot;0;;85.176;mg/l;Fair;
ZAF00221;2005-01-11;17:00;0.0;EC;0;;412.0;µS/cm;Fair;
ZAF00221;2005-01-11;17:00;0.0;DRP;0;;0.06;mg/l;Fair;
ZAF00221;2004-12-08;10:20;0.0;EC;0;;458.0;µS/cm;Fair;
ZAF00221;2004-12-08;10:20;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00221;2004-10-26;08:49;0.0;Alk-Tot;0;;102.487;mg/l;Fair;
ZAF00221;2004-10-26;08:49;0.0;EC;0;;651.0;µS/cm;Fair;
ZAF00221;2004-10-26;08:49;0.0;DRP;0;<;0.023;mg/l;Fair;
ZAF00221;2004-09-28;09:24;0.0;Alk-Tot;0;;110.107;mg/l;Fair;
ZAF00221;2004-09-28;09:24;0.0;EC;0;;615.0;µS/cm;Fair;
ZAF00221;2004-09-28;09:24;0.0;DRP;0;;0.078;mg/l;Fair;
ZAF00221;2004-08-23;12:00;0.0;EC;0;;866.0;µS/cm;Fair;
ZAF00221;2004-08-23;12:00;0.0;DRP;0;;0.11;mg/l;Fair;
ZAF00221;2004-07-20;12:00;0.0;EC;0;;788.0;µS/cm;Fair;
ZAF00221;2004-07-20;12:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00221;2004-05-20;12:00;0.0;EC;0;;830.0;µS/cm;Fair;
ZAF00221;2004-05-20;12:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00221;2004-04-08;09:25;0.0;Alk-Tot;0;;143.87;mg/l;Fair;
ZAF00221;2004-04-08;09:25;0.0;EC;0;;715.0;µS/cm;Fair;
ZAF00221;2004-04-08;09:25;0.0;DRP;0;;0.033;mg/l;Fair;
ZAF00221;2004-02-24;12:00;0.0;EC;0;;776.0;µS/cm;Fair;
ZAF00221;2004-02-24;12:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00221;2004-01-20;07:00;0.0;Alk-Tot;0;;153.378;mg/l;Fair;
ZAF00221;2004-01-20;07:00;0.0;EC;0;;724.0;µS/cm;Fair;
ZAF00221;2004-01-20;07:00;0.0;DRP;0;;0.057;mg/l;Fair;
ZAF00221;2003-10-22;12:00;0.0;EC;0;;1218.0;µS/cm;Fair;
ZAF00221;2003-10-22;12:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00221;2003-09-23;16:50;0.0;Alk-Tot;0;;124.811;mg/l;Fair;
ZAF00221;2003-09-23;16:50;0.0;EC;0;;796.0;µS/cm;Fair;
ZAF00221;2003-09-23;16:50;0.0;DRP;0;<;0.023;mg/l;Fair;
ZAF00221;2003-08-19;11:50;0.0;Alk-Tot;0;;136.496;mg/l;Fair;
ZAF00221;2003-08-19;11:50;0.0;EC;0;;891.0;µS/cm;Fair;
ZAF00221;2003-08-19;11:50;0.0;DRP;0;<;0.011;mg/l;Fair;
ZAF00221;2003-06-30;14:31;0.0;Alk-Tot;0;;122.102;mg/l;Fair;
ZAF00221;2003-06-30;14:31;0.0;EC;0;;907.0;µS/cm;Fair;
ZAF00221;2003-06-30;14:31;0.0;DRP;0;;0.012;mg/l;Fair;
ZAF00221;2003-06-02;12:00;0.0;EC;0;;734.0;µS/cm;Fair;
ZAF00221;2003-06-02;12:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00221;2003-04-29;12:00;0.0;EC;0;;685.0;µS/cm;Fair;
ZAF00221;2003-04-29;12:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00221;2003-02-25;11:30;0.0;Alk-Tot;0;;121.794;mg/l;Fair;
ZAF00221;2003-02-25;11:30;0.0;EC;0;;700.0;µS/cm;Fair;
ZAF00221;2003-02-25;11:30;0.0;DRP;0;;0.02;mg/l;Fair;
ZAF00221;2003-01-07;18:40;0.0;Alk-Tot;0;;114.424;mg/l;Fair;
ZAF00221;2003-01-07;18:40;0.0;EC;0;;637.0;µS/cm;Fair;
ZAF00221;2003-01-07;18:40;0.0;DRP;0;;0.013;mg/l;Fair;
ZAF00221;2002-10-31;09:01;0.0;Alk-Tot;0;;111.338;mg/l;Fair;
ZAF00221;2002-10-31;09:01;0.0;EC;0;;801.0;µS/cm;Fair;
ZAF00221;2002-10-31;09:01;0.0;DRP;0;;0.018;mg/l;Fair;
ZAF00221;2002-09-03;08:58;0.0;Alk-Tot;0;;88.261;mg/l;Fair;
ZAF00221;2002-09-03;08:58;0.0;EC;0;;561.0;µS/cm;Fair;
ZAF00221;2002-09-03;08:58;0.0;DRP;0;;0.15;mg/l;Fair;
ZAF00221;2002-07-24;11:28;0.0;Alk-Tot;0;;86.763;mg/l;Fair;
ZAF00221;2002-07-24;11:28;0.0;EC;0;;509.0;µS/cm;Fair;
ZAF00221;2002-07-24;11:28;0.0;DRP;0;;0.186;mg/l;Fair;
ZAF00221;2002-06-04;09:02;0.0;Alk-Tot;0;;83.815;mg/l;Fair;
ZAF00221;2002-06-04;09:02;0.0;EC;0;;733.0;µS/cm;Fair;
ZAF00221;2002-06-04;09:02;0.0;DRP;0;<;0.011;mg/l;Fair;
ZAF00221;2002-04-23;09:50;0.0;Alk-Tot;0;;85.212;mg/l;Fair;
ZAF00221;2002-04-23;09:50;0.0;EC;0;;454.0;µS/cm;Fair;
ZAF00221;2002-04-23;09:50;0.0;DRP;0;;0.112;mg/l;Fair;
ZAF00221;2002-03-05;11:47;0.0;Alk-Tot;0;;84.667;mg/l;Fair;
ZAF00221;2002-03-05;11:47;0.0;EC;0;;435.0;µS/cm;Fair;
ZAF00221;2002-03-05;11:47;0.0;DRP;0;;0.018;mg/l;Fair;
ZAF00221;2002-01-15;09:49;0.0;Alk-Tot;0;;91.355;mg/l;Fair;
ZAF00221;2002-01-15;09:49;0.0;EC;0;;413.0;µS/cm;Fair;
ZAF00221;2002-01-15;09:49;0.0;DRP;0;;0.019;mg/l;Fair;
ZAF00221;2001-11-22;10:41;0.0;Alk-Tot;0;;110.423;mg/l;Fair;
ZAF00221;2001-11-22;10:41;0.0;EC;0;;582.0;µS/cm;Fair;
ZAF00221;2001-11-22;10:41;0.0;DRP;0;;0.165;mg/l;Fair;
ZAF00221;2001-09-26;12:35;0.0;Alk-Tot;0;;111.859;mg/l;Fair;
ZAF00221;2001-09-26;12:35;0.0;EC;0;;681.0;µS/cm;Fair;
ZAF00221;2001-09-26;12:35;0.0;DRP;0;;0.018;mg/l;Fair;
ZAF00221;2001-07-04;13:00;0.0;Alk-Tot;0;;114.799;mg/l;Fair;
ZAF00221;2001-07-04;13:00;0.0;EC;0;;752.0;µS/cm;Fair;
ZAF00221;2001-07-04;13:00;0.0;DRP;0;;0.051;mg/l;Fair;
ZAF00221;2001-05-10;08:30;0.0;Alk-Tot;0;;86.925;mg/l;Fair;
ZAF00221;2001-05-10;08:30;0.0;EC;0;;431.0;µS/cm;Fair;
ZAF00221;2001-05-10;08:30;0.0;DRP;0;;0.102;mg/l;Fair;
ZAF00221;2001-03-15;09:00;0.0;Alk-Tot;0;;115.523;mg/l;Fair;
ZAF00221;2001-03-15;09:00;0.0;EC;0;;616.0;µS/cm;Fair;
ZAF00221;2001-03-15;09:00;0.0;DRP;0;;1.747;mg/l;Fair;
ZAF00221;2001-01-01;13:05;0.0;Alk-Tot;0;;79.581;mg/l;Fair;
ZAF00221;2001-01-01;13:05;0.0;EC;0;;435.0;µS/cm;Fair;
ZAF00221;2001-01-01;13:05;0.0;DRP;0;;0.065;mg/l;Fair;
ZAF00221;2000-10-25;14:25;0.0;Alk-Tot;0;;132.788;mg/l;Fair;
ZAF00221;2000-10-25;14:25;0.0;EC;0;;713.0;µS/cm;Fair;
ZAF00221;2000-10-25;14:25;0.0;DRP;0;;0.026;mg/l;Fair;
ZAF00221;2000-07-06;09:55;0.0;Alk-Tot;0;;101.122;mg/l;Fair;
ZAF00221;2000-07-06;09:55;0.0;EC;0;;301.0;µS/cm;Fair;
ZAF00221;2000-07-06;09:55;0.0;DRP;0;;0.026;mg/l;Fair;
ZAF00221;2000-03-22;13:30;0.0;Alk-Tot;0;;65.648;mg/l;Fair;
ZAF00221;2000-03-22;13:30;0.0;EC;0;;297.0;µS/cm;Fair;
ZAF00221;2000-03-22;13:30;0.0;DRP;0;;0.034;mg/l;Fair;
ZAF00221;1999-12-22;07:40;0.0;Alk-Tot;0;;155.395;mg/l;Fair;
ZAF00221;1999-12-22;07:40;0.0;EC;0;;880.0;µS/cm;Fair;
ZAF00221;1999-12-22;07:40;0.0;DRP;0;;0.019;mg/l;Fair;
ZAF00221;1999-09-21;11:30;0.0;Alk-Tot;0;;120.819;mg/l;Fair;
ZAF00221;1999-09-21;11:30;0.0;EC;0;;664.0;µS/cm;Fair;
ZAF00221;1999-09-21;11:30;0.0;DRP;0;;0.009;mg/l;Fair;
ZAF00221;1999-07-29;15:15;0.0;Alk-Tot;0;;79.654;mg/l;Fair;
ZAF00221;1999-07-29;15:15;0.0;EC;0;;429.0;µS/cm;Fair;
ZAF00221;1999-07-29;15:15;0.0;DRP;0;;0.045;mg/l;Fair;
ZAF00221;1999-06-23;09:45;0.0;Alk-Tot;0;;87.3;mg/l;Fair;
ZAF00221;1999-06-23;09:45;0.0;EC;0;;506.0;µS/cm;Fair;
ZAF00221;1999-06-23;09:45;0.0;DRP;0;;0.034;mg/l;Fair;
ZAF00221;1999-05-24;13:10;0.0;Alk-Tot;0;;92.6;mg/l;Fair;
ZAF00221;1999-05-24;13:10;0.0;EC;0;;432.0;µS/cm;Fair;
ZAF00221;1999-05-24;13:10;0.0;DRP;0;;0.046;mg/l;Fair;
ZAF00221;1999-04-19;08:50;0.0;Alk-Tot;0;;97.774;mg/l;Fair;
ZAF00221;1999-04-19;08:50;0.0;EC;0;;396.0;µS/cm;Fair;
ZAF00221;1999-04-19;08:50;0.0;DRP;0;;0.077;mg/l;Fair;
ZAF00221;1999-03-02;16:58;0.0;Alk-Tot;0;;88.1;mg/l;Fair;
ZAF00221;1999-03-02;16:58;0.0;EC;0;;415.0;µS/cm;Fair;
ZAF00221;1999-03-02;16:58;0.0;DRP;0;;0.042;mg/l;Fair;
ZAF00221;1999-02-09;07:41;0.0;Alk-Tot;0;;86.7;mg/l;Fair;
ZAF00221;1999-02-09;07:41;0.0;EC;0;;417.0;µS/cm;Fair;
ZAF00221;1999-02-09;07:41;0.0;DRP;0;;0.068;mg/l;Fair;
ZAF00221;1999-01-11;14:55;0.0;Alk-Tot;0;;94.8;mg/l;Fair;
ZAF00221;1999-01-11;14:55;0.0;EC;0;;495.0;µS/cm;Fair;
ZAF00221;1999-01-11;14:55;0.0;DRP;0;;0.048;mg/l;Fair;
ZAF00221;1998-12-07;14:50;0.0;Alk-Tot;0;;94.3;mg/l;Fair;
ZAF00221;1998-12-07;14:50;0.0;EC;0;;482.0;µS/cm;Fair;
ZAF00221;1998-12-07;14:50;0.0;DRP;0;;0.027;mg/l;Fair;
ZAF00221;1998-11-09;14:45;0.0;Alk-Tot;0;;133.8;mg/l;Fair;
ZAF00221;1998-11-09;14:45;0.0;EC;0;;756.0;µS/cm;Fair;
ZAF00221;1998-11-09;14:45;0.0;DRP;0;;0.018;mg/l;Fair;
ZAF00221;1998-10-07;14:10;0.0;Alk-Tot;0;;123.5;mg/l;Fair;
ZAF00221;1998-10-07;14:10;0.0;EC;0;;692.0;µS/cm;Fair;
ZAF00221;1998-10-07;14:10;0.0;DRP;0;;0.007;mg/l;Fair;
ZAF00221;1998-08-24;15:07;0.0;Alk-Tot;0;;128.4;mg/l;Fair;
ZAF00221;1998-08-24;15:07;0.0;EC;0;;610.0;µS/cm;Fair;
ZAF00221;1998-08-24;15:07;0.0;DRP;0;;0.103;mg/l;Fair;
ZAF00221;1998-07-29;10:35;0.0;Alk-Tot;0;;103.6;mg/l;Fair;
ZAF00221;1998-07-29;10:35;0.0;EC;0;;740.0;µS/cm;Fair;
ZAF00221;1998-07-29;10:35;0.0;DRP;0;<;0.005;mg/l;Fair;
ZAF00221;1998-06-03;11:05;0.0;Alk-Tot;0;;80.9;mg/l;Fair;
ZAF00221;1998-06-03;11:05;0.0;EC;0;;395.0;µS/cm;Fair;
ZAF00221;1998-06-03;11:05;0.0;DRP;0;;0.1;mg/l;Fair;
ZAF00221;1998-05-19;12:22;0.0;Alk-Tot;0;;93.7;mg/l;Fair;
ZAF00221;1998-05-19;12:22;0.0;EC;0;;441.0;µS/cm;Fair;
ZAF00221;1998-05-19;12:22;0.0;DRP;0;;0.16;mg/l;Fair;
ZAF00221;1998-04-08;13:46;0.0;Alk-Tot;0;;70.5;mg/l;Fair;
ZAF00221;1998-04-08;13:46;0.0;EC;0;;270.0;µS/cm;Fair;
ZAF00221;1998-04-08;13:46;0.0;DRP;0;;0.037;mg/l;Fair;
ZAF00221;1998-02-19;14:45;0.0;Alk-Tot;0;;103.2;mg/l;Fair;
ZAF00221;1998-02-19;14:45;0.0;EC;0;;562.0;µS/cm;Fair;
ZAF00221;1998-02-19;14:45;0.0;DRP;0;;0.013;mg/l;Fair;
ZAF00221;1998-01-05;16:55;0.0;Alk-Tot;0;;116.3;mg/l;Fair;
ZAF00221;1998-01-05;16:55;0.0;EC;0;;614.0;µS/cm;Fair;
ZAF00221;1998-01-05;16:55;0.0;DRP;0;;0.012;mg/l;Fair;
ZAF00221;1997-09-17;12:00;0.0;Alk-Tot;0;;102.2;mg/l;Fair;
ZAF00221;1997-09-17;12:00;0.0;EC;0;;670.0;µS/cm;Fair;
ZAF00221;1997-09-17;12:00;0.0;DRP;0;;0.019;mg/l;Fair;
ZAF00221;1997-06-19;08:36;0.0;Alk-Tot;0;;36.3;mg/l;Fair;
ZAF00221;1997-06-19;08:36;0.0;EC;0;;268.0;µS/cm;Fair;
ZAF00221;1997-06-19;08:36;0.0;DRP;0;;0.026;mg/l;Fair;
ZAF00221;1997-05-13;15:48;0.0;Alk-Tot;0;;80.1;mg/l;Fair;
ZAF00221;1997-05-13;15:48;0.0;EC;0;;440.0;µS/cm;Fair;
ZAF00221;1997-05-13;15:48;0.0;DRP;0;;0.115;mg/l;Fair;
ZAF00221;1996-12-03;10:46;0.0;Alk-Tot;0;;81.7;mg/l;Fair;
ZAF00221;1996-12-03;10:40;0.0;Alk-Tot;0;;73.8;mg/l;Fair;
ZAF00221;1996-12-03;10:46;0.0;EC;0;;421.0;µS/cm;Fair;
ZAF00221;1996-12-03;10:40;0.0;EC;0;;381.0;µS/cm;Fair;
ZAF00221;1996-12-03;10:46;0.0;DRP;0;;0.006;mg/l;Fair;
ZAF00221;1996-12-03;10:40;0.0;DRP;0;;0.022;mg/l;Fair;
ZAF00221;1996-11-04;15:00;0.0;Alk-Tot;0;;110.5;mg/l;Fair;
ZAF00221;1996-11-04;15:00;0.0;EC;0;;779.0;µS/cm;Fair;
ZAF00221;1996-11-04;15:00;0.0;DRP;0;;0.009;mg/l;Fair;
ZAF00221;1996-10-21;15:20;0.0;Alk-Tot;0;;150.0;mg/l;Fair;
ZAF00221;1996-10-21;15:20;0.0;EC;0;;787.0;µS/cm;Fair;
ZAF00221;1996-10-21;15:20;0.0;DRP;0;;0.023;mg/l;Fair;
ZAF00221;1996-10-01;14:30;0.0;Alk-Tot;0;;144.6;mg/l;Fair;
ZAF00221;1996-10-01;14:30;0.0;EC;0;;779.0;µS/cm;Fair;
ZAF00221;1996-10-01;14:30;0.0;DRP;0;;0.023;mg/l;Fair;
ZAF00221;1996-09-10;15:00;0.0;Alk-Tot;0;;151.2;mg/l;Fair;
ZAF00221;1996-09-10;15:00;0.0;EC;0;;801.0;µS/cm;Fair;
ZAF00221;1996-09-10;15:00;0.0;DRP;0;;0.049;mg/l;Fair;
ZAF00221;1996-08-28;14:00;0.0;Alk-Tot;0;;138.7;mg/l;Fair;
ZAF00221;1996-08-28;14:00;0.0;EC;0;;702.0;µS/cm;Fair;
ZAF00221;1996-08-28;14:00;0.0;DRP;0;;0.053;mg/l;Fair;
ZAF00221;1996-08-19;11:00;0.0;Alk-Tot;0;;136.1;mg/l;Fair;
ZAF00221;1996-08-19;11:00;0.0;EC;0;;667.0;µS/cm;Fair;
ZAF00221;1996-08-19;11:00;0.0;DRP;0;;0.063;mg/l;Fair;
ZAF00221;1996-07-30;11:30;0.0;Alk-Tot;0;;121.0;mg/l;Fair;
ZAF00221;1996-07-30;11:30;0.0;EC;0;;661.0;µS/cm;Fair;
ZAF00221;1996-07-30;11:30;0.0;DRP;0;;0.084;mg/l;Fair;
ZAF00221;1996-07-15;13:30;0.0;Alk-Tot;0;;113.8;mg/l;Fair;
ZAF00221;1996-07-15;13:30;0.0;EC;0;;609.0;µS/cm;Fair;
ZAF00221;1996-07-15;13:30;0.0;DRP;0;;0.019;mg/l;Fair;
ZAF00221;1996-07-03;12:00;0.0;Alk-Tot;0;;112.3;mg/l;Fair;
ZAF00221;1996-07-03;12:00;0.0;EC;0;;580.0;µS/cm;Fair;
ZAF00221;1996-07-03;12:00;0.0;DRP;0;;0.015;mg/l;Fair;
ZAF00221;1996-06-11;14:30;0.0;Alk-Tot;0;;99.0;mg/l;Fair;
ZAF00221;1996-06-11;14:30;0.0;EC;0;;528.0;µS/cm;Fair;
ZAF00221;1996-06-11;14:30;0.0;DRP;0;;0.013;mg/l;Fair;
ZAF00221;1996-05-15;14:30;0.0;Alk-Tot;0;;86.0;mg/l;Fair;
ZAF00221;1996-05-15;14:30;0.0;EC;0;;444.0;µS/cm;Fair;
ZAF00221;1996-05-15;14:30;0.0;DRP;0;;0.041;mg/l;Fair;
ZAF00221;1996-04-15;14:00;0.0;Alk-Tot;0;;72.6;mg/l;Fair;
ZAF00221;1996-04-15;14:00;0.0;EC;0;;315.0;µS/cm;Fair;
ZAF00221;1996-04-15;14:00;0.0;DRP;0;;0.017;mg/l;Fair;
ZAF00221;1996-03-06;12:40;0.0;Alk-Tot;0;;65.1;mg/l;Fair;
ZAF00221;1996-03-06;12:40;0.0;EC;0;;273.0;µS/cm;Fair;
ZAF00221;1996-03-06;12:40;0.0;DRP;0;;0.033;mg/l;Fair;
ZAF00221;1996-02-12;13:30;0.0;Alk-Tot;0;;82.0;mg/l;Fair;
ZAF00221;1996-02-12;13:30;0.0;EC;0;;415.0;µS/cm;Fair;
ZAF00221;1996-02-12;13:30;0.0;DRP;0;;0.03;mg/l;Fair;
ZAF00221;1996-01-29;13:00;0.0;Alk-Tot;0;;72.1;mg/l;Fair;
ZAF00221;1996-01-29;13:00;0.0;EC;0;;304.0;µS/cm;Fair;
ZAF00221;1996-01-29;13:00;0.0;DRP;0;;0.043;mg/l;Fair;
ZAF00221;1996-01-09;11:30;0.0;Alk-Tot;0;;98.9;mg/l;Fair;
ZAF00221;1996-01-09;11:30;0.0;EC;0;;499.0;µS/cm;Fair;
ZAF00221;1996-01-09;11:30;0.0;DRP;0;;0.043;mg/l;Fair;
ZAF00221;1995-11-13;13:34;0.0;Alk-Tot;0;;115.2;mg/l;Fair;
ZAF00221;1995-11-13;13:34;0.0;EC;0;;669.0;µS/cm;Fair;
ZAF00221;1995-11-13;13:34;0.0;DRP;0;;0.045;mg/l;Fair;
ZAF00221;1995-10-18;13:40;0.0;Alk-Tot;0;;130.1;mg/l;Fair;
ZAF00221;1995-10-18;13:40;0.0;EC;0;;758.0;µS/cm;Fair;
ZAF00221;1995-10-18;13:40;0.0;DRP;0;;0.018;mg/l;Fair;
ZAF00221;1995-09-20;12:00;0.0;Alk-Tot;0;;127.9;mg/l;Fair;
ZAF00221;1995-09-20;12:00;0.0;EC;0;;857.0;µS/cm;Fair;
ZAF00221;1995-09-20;12:00;0.0;DRP;0;;0.013;mg/l;Fair;
ZAF00221;1995-08-16;12:40;0.0;Alk-Tot;0;;124.9;mg/l;Fair;
ZAF00221;1995-08-16;12:40;0.0;EC;0;;801.0;µS/cm;Fair;
ZAF00221;1995-08-16;12:40;0.0;DRP;0;;0.017;mg/l;Fair;
ZAF00221;1995-08-02;13:30;0.0;Alk-Tot;0;;109.5;mg/l;Fair;
ZAF00221;1995-08-02;13:30;0.0;EC;0;;795.0;µS/cm;Fair;
ZAF00221;1995-08-02;13:30;0.0;DRP;0;;0.015;mg/l;Fair;
ZAF00221;1995-08-21;12:15;0.0;Alk-Tot;0;;127.9;mg/l;Fair;
ZAF00221;1995-08-21;12:15;0.0;EC;0;;773.0;µS/cm;Fair;
ZAF00221;1995-08-21;12:15;0.0;DRP;0;;0.015;mg/l;Fair;
ZAF00221;1995-10-04;12:00;0.0;Alk-Tot;0;;124.9;mg/l;Fair;
ZAF00221;1995-10-04;12:00;0.0;EC;0;;852.0;µS/cm;Fair;
ZAF00221;1995-10-04;12:00;0.0;DRP;0;;0.047;mg/l;Fair;
ZAF00221;1995-10-31;11:30;0.0;Alk-Tot;0;;113.1;mg/l;Fair;
ZAF00221;1995-10-31;11:30;0.0;EC;0;;808.0;µS/cm;Fair;
ZAF00221;1995-10-31;11:30;0.0;DRP;0;;0.035;mg/l;Fair;
ZAF00221;1995-12-06;11:30;0.0;Alk-Tot;0;;107.5;mg/l;Fair;
ZAF00221;1995-12-06;11:30;0.0;EC;0;;592.0;µS/cm;Fair;
ZAF00221;1995-12-06;11:30;0.0;DRP;0;;0.025;mg/l;Fair;
ZAF00221;1996-01-24;12:00;0.0;Alk-Tot;0;;72.3;mg/l;Fair;
ZAF00221;1996-01-24;12:00;0.0;EC;0;;325.0;µS/cm;Fair;
ZAF00221;1996-01-24;12:00;0.0;DRP;0;;0.04;mg/l;Fair;
ZAF00221;1996-02-04;13:40;0.0;Alk-Tot;0;;89.4;mg/l;Fair;
ZAF00221;1996-02-04;13:40;0.0;EC;0;;382.0;µS/cm;Fair;
ZAF00221;1996-02-04;13:40;0.0;DRP;0;;0.083;mg/l;Fair;
ZAF00221;1996-02-28;11:00;0.0;Alk-Tot;0;;55.8;mg/l;Fair;
ZAF00221;1996-02-28;11:00;0.0;EC;0;;273.0;µS/cm;Fair;
ZAF00221;1996-02-28;11:00;0.0;DRP;0;;0.03;mg/l;Fair;
ZAF00221;1996-03-19;14:10;0.0;Alk-Tot;0;;66.0;mg/l;Fair;
ZAF00221;1996-03-19;14:10;0.0;EC;0;;281.0;µS/cm;Fair;
ZAF00221;1996-03-19;14:10;0.0;DRP;0;;0.025;mg/l;Fair;
ZAF00221;1996-04-17;12:00;0.0;Alk-Tot;0;;74.1;mg/l;Fair;
ZAF00221;1996-04-17;12:00;0.0;EC;0;;368.0;µS/cm;Fair;
ZAF00221;1996-04-17;12:00;0.0;DRP;0;;0.027;mg/l;Fair;
ZAF00221;1996-06-03;13:15;0.0;Alk-Tot;0;;103.4;mg/l;Fair;
ZAF00221;1996-06-03;13:15;0.0;EC;0;;478.0;µS/cm;Fair;
ZAF00221;1996-06-03;13:15;0.0;DRP;0;;0.013;mg/l;Fair;
ZAF00221;1996-06-20;10:35;0.0;Alk-Tot;0;;105.0;mg/l;Fair;
ZAF00221;1996-06-20;10:35;0.0;EC;0;;567.0;µS/cm;Fair;
ZAF00221;1996-06-20;10:35;0.0;DRP;0;;0.014;mg/l;Fair;
ZAF00221;1996-07-10;13:30;0.0;Alk-Tot;0;;114.5;mg/l;Fair;
ZAF00221;1996-07-10;12:10;0.0;Alk-Tot;0;;114.8;mg/l;Fair;
ZAF00221;1996-07-10;13:30;0.0;EC;0;;589.0;µS/cm;Fair;
ZAF00221;1996-07-10;12:10;0.0;EC;0;;579.0;µS/cm;Fair;
ZAF00221;1996-07-10;13:30;0.0;DRP;0;;0.009;mg/l;Fair;
ZAF00221;1996-07-10;12:10;0.0;DRP;0;;0.012;mg/l;Fair;
ZAF00221;1996-07-22;14:36;0.0;Alk-Tot;0;;115.0;mg/l;Fair;
ZAF00221;1996-07-22;14:36;0.0;EC;0;;630.0;µS/cm;Fair;
ZAF00221;1996-07-22;14:36;0.0;DRP;0;;0.021;mg/l;Fair;
